manufacturer_Acer,manufacturer_Apple,manufacturer_Asus,manufacturer_Chuwi,manufacturer_Dell,manufacturer_Fujitsu,manufacturer_Google,manufacturer_HP,manufacturer_Huawei,manufacturer_LG,manufacturer_Lenovo,manufacturer_MSI,manufacturer_Mediacom,manufacturer_Microsoft,manufacturer_Razer,manufacturer_Samsung,manufacturer_Toshiba,manufacturer_Vero,manufacturer_Xiaomi,category_2 in 1 Convertible,category_Gaming,category_Netbook,category_Notebook,category_Ultrabook,category_Workstation,os_Android,os_Linux,os_Windows,os_chrome_os,os_mac_os,os_no_os,cpu_provider_AMD,cpu_provider_Intel,gpu_provider_AMD,gpu_provider_Intel,gpu_provider_Nvidia,screen_size,total_pixels,ram,ssd,hdd,hybrid,clock_speed,weight_kg,price
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,13.5,3393024.0,8.0,256.0,0.0,0.0,2.5,1.25,15996708.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,17.3,1440000.0,8.0,256.0,0.0,0.0,2.0,2.5,5689990.8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,4.0,0.0,1024.0,0.0,2.0,2.23,4837248.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,11.6,1049088.0,4.0,128.0,0.0,0.0,1.6,1.4,3868020.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,8.0,0.0,1024.0,0.0,2.5,2.37,6660108.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,14.0,2073600.0,8.0,512.0,0.0,0.0,2.7,1.5,7104708.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,256.0,0.0,0.0,2.9,2.67,18584280.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,1049088.0,4.0,0.0,500.0,0.0,1.1,,2703168.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,1049088.0,4.0,0.0,500.0,0.0,2.0,2.2,4170348.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,15.6,2073600.0,8.0,0.0,2048.0,0.0,1.6,2.02,6749028.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,17.3,2073600.0,12.0,0.0,1024.0,0.0,2.8,3.78,15107508.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,14.0,3686400.0,12.0,256.0,0.0,0.0,2.6,1.4,16521336.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,13.3,8294400.0,8.0,512.0,0.0,0.0,1.8,1.29,17775108.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,15.6,2073600.0,8.0,0.0,500.0,0.0,2.5,1.9,10261368.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,12.3,3840000.0,8.0,128.0,0.0,0.0,1.2,1.1,11337300.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,13.3,2073600.0,8.0,256.0,0.0,0.0,1.6,1.42,16377730.2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,8294400.0,12.0,128.0,1024.0,0.0,2.6,2.06,11550708.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,14.0,1049088.0,8.0,128.0,0.0,0.0,2.3,1.79,6580080.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,256.0,0.0,0.0,2.8,1.78,21411936.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,14.0,2073600.0,8.0,1.0,0.0,0.0,2.5,1.7,12128688.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,15.6,2073600.0,8.0,0.0,1024.0,0.0,1.6,2.2,6002100.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,13.3,2073600.0,8.0,256.0,0.0,0.0,2.5,1.05,14867424.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,512.0,0.0,0.0,1.8,2.16,11221704.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,1049088.0,4.0,0.0,1024.0,0.0,2.4,2.18,5216047.2
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,13.3,2073600.0,4.0,128.0,0.0,0.0,1.6,1.49,6455592.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,4.0,0.0,0.0,64.0,1.44,1.89,2213218.8
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,1049088.0,4.0,128.0,0.0,0.0,2.0,2.3,5023980.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,14.0,2073600.0,8.0,256.0,0.0,0.0,1.6,1.75,9327708.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,16.0,512.0,0.0,0.0,2.7,2.17,20789496.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,16.0,512.0,0.0,0.0,2.8,2.06,16885908.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,12.5,2073600.0,16.0,512.0,0.0,0.0,2.7,1.36,15987816.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,12.5,2073600.0,16.0,512.0,0.0,0.0,2.7,0.91,17339400.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,256.0,0.0,0.0,2.5,2.3,8998615.08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,13.3,2073600.0,32.0,512.0,0.0,0.0,2.7,1.05,24888708.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,128.0,1024.0,0.0,2.8,1.99,12004200.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,15.6,1049088.0,8.0,0.0,1024.0,0.0,2.5,2.2,5148468.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,17.3,2073600.0,24.0,256.0,1024.0,0.0,2.6,4.33,11283948.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,12.5,1049088.0,8.0,1.0,0.0,0.0,2.3,1.3,9772308.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,8.0,256.0,0.0,0.0,1.8,2.17,7993018.8
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,14.0,2073600.0,8.0,1024.0,0.0,0.0,2.8,1.48,15552108.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,13.3,2073600.0,8.0,256.0,0.0,0.0,2.4,1.4,8438508.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,8.0,256.0,0.0,0.0,2.5,2.3,8100612.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,11.6,1049088.0,4.0,0.0,0.0,64.0,1.1,1.2,3023280.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,15.6,1049088.0,8.0,256.0,0.0,0.0,2.5,1.91,5504059.08
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,13.9,2073600.0,8.0,256.0,0.0,0.0,1.6,1.4,14218308.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,14.0,1049088.0,4.0,0.0,500.0,0.0,1.1,2.1,2658708.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,11.6,1049088.0,4.0,16.0,0.0,0.0,1.6,1.25,2356380.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,13.3,2073600.0,8.0,256.0,0.0,0.0,2.5,1.44,8438508.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,8.0,256.0,1024.0,0.0,2.7,,10883808.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,4.0,0.0,1024.0,0.0,1.6,2.2,5450796.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,13.3,2073600.0,8.0,512.0,0.0,0.0,2.7,1.34,11764116.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,15.6,2073600.0,8.0,256.0,1024.0,0.0,2.8,2.4,10216908.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,13.3,2073600.0,8.0,128.0,0.0,0.0,2.5,1.29,7993908.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,4.0,0.0,500.0,0.0,2.7,2.2,5681988.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,8.0,0.0,1024.0,0.0,2.5,2.18,7433712.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,15.6,2073600.0,16.0,256.0,2048.0,0.0,1.8,2.2,10841482.08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,15.6,2073600.0,16.0,256.0,0.0,0.0,1.8,1.95,12448355.4
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,11.6,1049088.0,2.0,0.0,0.0,32.0,1.1,1.1,2178540.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,1049088.0,4.0,0.0,1024.0,0.0,1.6,2.04,4636911.24
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,24.0,512.0,0.0,0.0,2.8,2.24,26391456.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,256.0,0.0,0.0,2.5,2.04,7904988.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,17.3,2073600.0,16.0,256.0,1024.0,0.0,2.8,,13373568.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,256.0,1024.0,0.0,2.8,3.2,12439908.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,13.3,2073600.0,8.0,256.0,0.0,0.0,2.7,1.32,12439908.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,14.0,2073600.0,8.0,256.0,0.0,0.0,2.6,1.64,11379359.16
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,1049088.0,4.0,128.0,0.0,0.0,2.0,1.63,6126588.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,17.3,2073600.0,8.0,128.0,1024.0,0.0,1.6,2.8,7904988.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,14.0,2073600.0,8.0,256.0,0.0,0.0,2.3,2.02,11915280.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,4.0,0.0,1024.0,0.0,2.7,2.2,7104708.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,15.6,1049088.0,8.0,0.0,2048.0,0.0,2.0,2.2,4081428.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,15.6,2073600.0,4.0,0.0,500.0,0.0,2.5,2.3,5201820.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,8.0,256.0,0.0,0.0,2.8,1.9,12244284.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,17.3,2073600.0,16.0,128.0,1024.0,0.0,2.8,4.42,26789550.84
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,8.0,0.0,500.0,0.0,2.5,2.0,7647120.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,8294400.0,8.0,256.0,1024.0,0.0,2.7,,11550708.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,13.3,2073600.0,4.0,32.0,0.0,0.0,1.1,1.2,3281148.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,128.0,1024.0,0.0,2.5,2.3,14662908.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,256.0,0.0,0.0,2.8,1.93,12173148.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,15.6,2073600.0,8.0,256.0,0.0,0.0,1.6,2.2,7090569.72
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,4.0,256.0,0.0,0.0,1.6,1.86,3547819.08
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,17.3,2073600.0,12.0,0.0,1024.0,0.0,2.8,2.62,15996708.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,14.0,2073600.0,8.0,256.0,0.0,0.0,2.7,1.87,7638228.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,13.3,5760000.0,8.0,256.0,0.0,0.0,1.8,1.2,12439908.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,14.0,2073600.0,4.0,128.0,0.0,0.0,2.0,1.6,6543356.04
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,13.3,5760000.0,8.0,256.0,0.0,0.0,2.7,1.34,10181340.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,0.0,1024.0,0.0,2.5,2.4,7095816.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,15.6,1049088.0,4.0,0.0,500.0,0.0,1.8,,3103308.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,4.0,128.0,0.0,0.0,2.4,2.1,6273306.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,14.0,2073600.0,4.0,0.0,500.0,0.0,2.5,1.87,6980220.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,15.6,2073600.0,4.0,0.0,1024.0,0.0,2.3,2.15,4111216.2
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,4.0,0.0,500.0,0.0,2.0,1.86,3530124.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,8.0,512.0,0.0,0.0,2.7,1.99,15374268.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,4.0,128.0,0.0,0.0,2.0,2.2,4437108.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,8.0,256.0,0.0,0.0,2.5,1.9,9932275.08
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,17.3,2073600.0,16.0,256.0,1024.0,0.0,2.8,4.42,23999508.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,17.3,1440000.0,8.0,0.0,1024.0,0.0,2.0,2.65,4838581.8
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,17.3,2073600.0,8.0,0.0,1024.0,0.0,2.7,2.63,11381760.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,15.6,1049088.0,4.0,0.0,500.0,0.0,1.1,,1991808.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,13.3,2073600.0,4.0,0.0,0.0,32.0,1.44,1.35,2267460.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,17.3,1440000.0,6.0,128.0,1024.0,0.0,2.7,2.8,8438508.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,15.6,2073600.0,6.0,128.0,0.0,0.0,2.5,1.91,5058658.8
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,15.6,1049088.0,4.0,0.0,1024.0,0.0,2.0,2.18,5494366.8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,11.6,2073600.0,4.0,0.0,0.0,32.0,2.0,1.25,3103308.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,4.0,128.0,0.0,0.0,2.7,2.05,5601960.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,13.3,5760000.0,16.0,512.0,0.0,0.0,1.2,1.16,17472780.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,17.3,2073600.0,8.0,256.0,0.0,0.0,2.8,3.4,26667108.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,128.0,1024.0,0.0,2.5,2.5,7460388.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,13.3,8294400.0,8.0,128.0,0.0,0.0,1.6,1.21,14218308.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,1049088.0,4.0,0.0,500.0,0.0,2.6,1.93,8527428.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,1049088.0,8.0,0.0,1024.0,0.0,2.5,2.2,6571188.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,4.0,0.0,500.0,0.0,1.1,2.2,3058848.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,14.0,1049088.0,4.0,0.0,500.0,0.0,2.5,2.02,8803080.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,17.3,1440000.0,8.0,0.0,500.0,0.0,2.8,3.14,16547923.08
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,14.0,1049088.0,8.0,0.0,2048.0,0.0,1.6,1.94,3458988.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,15.6,2073600.0,6.0,256.0,0.0,0.0,3.0,1.95,5770908.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,8.0,256.0,0.0,0.0,2.5,2.3,7380360.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,4.0,0.0,500.0,0.0,1.6,2.05,6091020.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,14.0,2073600.0,4.0,32.0,0.0,0.0,1.44,1.4,2214108.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,14.0,2073600.0,16.0,512.0,0.0,0.0,2.7,1.24,16583580.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,17.3,2073600.0,32.0,256.0,1024.0,0.0,2.7,4.6,23679396.0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,17.3,2073600.0,16.0,512.0,1024.0,0.0,2.9,4.14,24266268.0
